tx_bairro;Freq;per
CALA BOCA;1;1,08948483709478e-06
CALABACO;1;1,08948483709478e-06
CALABOCA;1;1,08948483709478e-06
CALACO;1;1,08948483709478e-06
CALADOS;1;1,08948483709478e-06
CALAFATI;1;1,08948483709478e-06
CALAIS;1;1,08948483709478e-06
CALATTO;1;1,08948483709478e-06
CALCADAS;1;1,08948483709478e-06
CALCANHAR;1;1,08948483709478e-06
CALCAREA;1;1,08948483709478e-06
CALCILANDIA;1;1,08948483709478e-06
CALCIOLANDIA;1;1,08948483709478e-06
CALCOENE;1;1,08948483709478e-06
CALD. DE CIMA II;1;1,08948483709478e-06
CALDAS D'OESTE;1;1,08948483709478e-06
CALDAS DA IMP;1;1,08948483709478e-06
CALDAS DA IMPERATR;1;1,08948483709478e-06
CALDAS DA IMPERATRI;1;1,08948483709478e-06
CALDAS DO CIPO;1;1,08948483709478e-06
CALDAS DOESTE;1;1,08948483709478e-06
CALDEIRAO  DO MULATO;1;1,08948483709478e-06
CALDEIRAO ALMEIDA;1;1,08948483709478e-06
CALDEIRAO DA PEDRA;1;1,08948483709478e-06
CALDEIRAO DE CIMA;1;1,08948483709478e-06
CALDEIRAO DO ALMEIDA;1;1,08948483709478e-06
CALDEIRAO DO JACO;1;1,08948483709478e-06
CALDEIRAO DOS GAMAS DE PALMEIRAS;1;1,08948483709478e-06
CALDEIRAO DOS MIRAND;1;1,08948483709478e-06
CALDEIRAO GRANDE;1;1,08948483709478e-06
CALDEIRAS DOS BOIS;1;1,08948483709478e-06
CALDEIRCAO DA ONCA;1;1,08948483709478e-06
CALDEIREIRO;1;1,08948483709478e-06
CALDEIROES DOS GUEDE;1;1,08948483709478e-06
CALDERAO DO ALMEIDA;1;1,08948483709478e-06
CALDERAO DO MULATO;1;1,08948483709478e-06
CALDERAOZINHO;1;1,08948483709478e-06
CALDEREIRO;1;1,08948483709478e-06
CALDEROES;1;1,08948483709478e-06
CALDIERAO GRANDE;1;1,08948483709478e-06
CALEIRAS;1;1,08948483709478e-06
CALEMBRE;1;1,08948483709478e-06
CALHETAS;1;1,08948483709478e-06
CALIFORNI II;1;1,08948483709478e-06
CALIFORNIA I;1;1,08948483709478e-06
CALIFORNIA II;1;1,08948483709478e-06
CALIFORNIA PAULISTA;1;1,08948483709478e-06
CALIFRONIA;1;1,08948483709478e-06
CALIXTO ABRAHAO;1;1,08948483709478e-06
CALIXTO ABRAO;1;1,08948483709478e-06
CALIXTOLANDIA;1;1,08948483709478e-06
CALMARIA II, ZONA RURAL;1;1,08948483709478e-06
CALMON VIANNA;1;1,08948483709478e-06
CALMONTE;1;1,08948483709478e-06
CALOGI;1;1,08948483709478e-06
CALOLE;1;1,08948483709478e-06
CALOS SAMPAIO;1;1,08948483709478e-06
CALUBI;1;1,08948483709478e-06
CALUMBI-COLONIZACAO III;1;1,08948483709478e-06
CAM;1;1,08948483709478e-06
CAM. CACADORES;1;1,08948483709478e-06
CAM. TAMANDUA;1;1,08948483709478e-06
CAMACANDI;1;1,08948483709478e-06
CAMACHO II;1;1,08948483709478e-06
CAMANDAROBA;1;1,08948483709478e-06
CAMANDUCAINHA;1;1,08948483709478e-06
CAMAPUA;1;1,08948483709478e-06
CAMAQUA II;1;1,08948483709478e-06
CAMARGO VELHO;1;1,08948483709478e-06
CAMAROEIRO;1;1,08948483709478e-06
CAMATA;1;1,08948483709478e-06
CAMATA 2;1;1,08948483709478e-06
CAMBARA DE BAIXO;1;1,08948483709478e-06
CAMBARA DO SUL;1;1,08948483709478e-06
CAMBARAH;1;1,08948483709478e-06
CAMBE II;1;1,08948483709478e-06
CAMBESA;1;1,08948483709478e-06
CAMBIA;1;1,08948483709478e-06
CAMBOA DOS FRADES - ITAQUI BACANGA;1;1,08948483709478e-06
CAMBOATAN;1;1,08948483709478e-06
CAMBOINHA - MOSQUEIRO;1;1,08948483709478e-06
CAMBOINHA 1;1;1,08948483709478e-06
CAMBOINHA 2;1;1,08948483709478e-06
CAMBOINHA II;1;1,08948483709478e-06
CAMBOLINHO - SEDE;1;1,08948483709478e-06
CAMBONJE;1;1,08948483709478e-06
CAMBORIU;1;1,08948483709478e-06
CAMBUCA;1;1,08948483709478e-06
CAMBUCAES;1;1,08948483709478e-06
CAMBUCAIS;1;1,08948483709478e-06
CAMBUCICA;1;1,08948483709478e-06
CAMBUQUIRA;1;1,08948483709478e-06
CAMBURIU;1;1,08948483709478e-06
CAMBUY;1;1,08948483709478e-06
CAMELA - ALTO DA PALMEIRA;1;1,08948483709478e-06
CAMELA - NOVA CAMELA;1;1,08948483709478e-06
CAMELA - SANTO ANTONIO;1;1,08948483709478e-06
CAMETA DO RAMOS;1;1,08948483709478e-06
CAMETA II;1;1,08948483709478e-06
CAMETA-TAPERA;1;1,08948483709478e-06
CAMIFRA;1;1,08948483709478e-06
CAMILA;1;1,08948483709478e-06
CAMILLO GOMES;1;1,08948483709478e-06
CAMILOT;1;1,08948483709478e-06
CAMINHO  DE  AREIA;1;1,08948483709478e-06
CAMINHO DA ARVORES;1;1,08948483709478e-06
CAMINHO DA FABRICA;1;1,08948483709478e-06
CAMINHO DA FONTE;1;1,08948483709478e-06
CAMINHO DASARVORE;1;1,08948483709478e-06
CAMINHO DE  AREIA;1;1,08948483709478e-06
CAMINHO DE ABROLHOS;1;1,08948483709478e-06
CAMINHO DE DENTRO;1;1,08948483709478e-06
CAMINHO DE DENTRO-VILA SALUTAR;1;1,08948483709478e-06
CAMINHO DE LURDES;1;1,08948483709478e-06
CAMINHO DE MINAS;1;1,08948483709478e-06
CAMINHO DO IGUAPE;1;1,08948483709478e-06
CAMINHO DO LAGO;1;1,08948483709478e-06
CAMINHO DO MAR I;1;1,08948483709478e-06
CAMINHO DO PARQUE;1;1,08948483709478e-06
CAMINHO DO PORTO;1;1,08948483709478e-06
CAMINHO DOS PILOES;1;1,08948483709478e-06
CAMINHO FABRICA;1;1,08948483709478e-06
CAMINHO HELVECIA;1;1,08948483709478e-06
CAMINHO MIRADOR;1;1,08948483709478e-06
CAMINHO PAPANDUVA;1;1,08948483709478e-06
CAMINHOA;1;1,08948483709478e-06
CAMINHOS DE SAN CONRADO (SOUSAS);1;1,08948483709478e-06
CAMINHOS DO SOL;1;1,08948483709478e-06
CAMINHOS DOS LAGOS;1;1,08948483709478e-06
CAMINHOS DOS REMEDIOS, BATATAN;1;1,08948483709478e-06
CAMINMHO GRANDE;1;1,08948483709478e-06
CAMIRANGA;1;1,08948483709478e-06
CAMIRIM;1;1,08948483709478e-06
CAMOBI - COHAB FERNANDO FERRARI;1;1,08948483709478e-06
CAMOBI CAMPUS;1;1,08948483709478e-06
CAMOCIM D OLHO DAGUA;1;1,08948483709478e-06
CAMOCIM DE S FELIX;1;1,08948483709478e-06
CAMOCIM DE S.FELIX;1;1,08948483709478e-06
CAMOES;1;1,08948483709478e-06
CAMORIM  JACAREPAGUA;1;1,08948483709478e-06
CAMORIM - JACAREPAGUA;1;1,08948483709478e-06
CAMORIM -JACAREPAGUA;1;1,08948483709478e-06
CAMORUGI;1;1,08948483709478e-06
CAMOUS UNIVERSITARIO;1;1,08948483709478e-06
CAMP SIQUEIRA;1;1,08948483709478e-06
CAMPANGNARDO;1;1,08948483709478e-06
CAMPANTE;1;1,08948483709478e-06
CAMPAO;1;1,08948483709478e-06
CAMPEIRO;1;1,08948483709478e-06
CAMPELOS;1;1,08948483709478e-06
CAMPESTRE DA PENAH;1;1,08948483709478e-06
CAMPESTRE DO TIGRE;1;1,08948483709478e-06
CAMPESTRE II;1;1,08948483709478e-06
CAMPESTRE M DEUS;1;1,08948483709478e-06
CAMPESTRES;1;1,08948483709478e-06
CAMPESTRINHO DO AGARAU;1;1,08948483709478e-06
CAMPIANL;1;1,08948483709478e-06
CAMPIM MACIO;1;1,08948483709478e-06
CAMPIMA DO BARRETO;1;1,08948483709478e-06
CAMPINA  DA BARRA;1;1,08948483709478e-06
CAMPINA ALTA;1;1,08948483709478e-06
CAMPINA BONITA II;1;1,08948483709478e-06
CAMPINA CIQUEIRA;1;1,08948483709478e-06
CAMPINA DABARRA;1;1,08948483709478e-06
CAMPINA DE ICOARACI, DISTRITO DE ICOARACI;1;1,08948483709478e-06
CAMPINA DE ICORACI;1;1,08948483709478e-06
CAMPINA DO AMORAL;1;1,08948483709478e-06
CAMPINA DO BICUDO;1;1,08948483709478e-06
CAMPINA DO ELIAS;1;1,08948483709478e-06
CAMPINA DO GOMES;1;1,08948483709478e-06
CAMPINA DO JOTUBA;1;1,08948483709478e-06
CAMPINA DO M ALEGRE;1;1,08948483709478e-06
CAMPINA DO RINCAO;1;1,08948483709478e-06
CAMPINA DO TAQUARAL;1;1,08948483709478e-06
CAMPINA DORGELO;1;1,08948483709478e-06
CAMPINA DOS ANDRADES;1;1,08948483709478e-06
CAMPINA DOS CRISPINS;1;1,08948483709478e-06
CAMPINA DOS FREITAS;1;1,08948483709478e-06
CAMPINA DOS MAIAS;1;1,08948483709478e-06
CAMPINA DOS MARTINS;1;1,08948483709478e-06
CAMPINA DOS PEPES;1;1,08948483709478e-06
CAMPINA DOS PINTOS;1;1,08948483709478e-06
CAMPINA DOS PRETOS;1;1,08948483709478e-06
CAMPINA GRANDE DO SUL;1;1,08948483709478e-06
CAMPINA KONKEL;1;1,08948483709478e-06
CAMPINA MARTINS;1;1,08948483709478e-06
CAMPINA REDONDA;1;1,08948483709478e-06
CAMPINA YPARACAY;1;1,08948483709478e-06
CAMPINAS BELAS;1;1,08948483709478e-06
CAMPINAS DE CASTRO;1;1,08948483709478e-06
CAMPINAS DE PIRAJ;1;1,08948483709478e-06
CAMPINAS DO ACU DA TORRE;1;1,08948483709478e-06
CAMPINAS DO ARAGUAIA;1;1,08948483709478e-06
CAMPINAS II;1;1,08948483709478e-06
CAMPING;1;1,08948483709478e-06
CAMPING CLUB;1;1,08948483709478e-06
CAMPINHO LAMBARI;1;1,08948483709478e-06
CAMPINHO-CASCADURA;1;1,08948483709478e-06
CAMPINHO/2 DISTRITO;1;1,08948483709478e-06
CAMPININHA TBA;1;1,08948483709478e-06
CAMPINOPOLIS;1;1,08948483709478e-06
CAMPISTA;1;1,08948483709478e-06
CAMPO  DA MOGIANA;1;1,08948483709478e-06
CAMPO  GRANDE;1;1,08948483709478e-06
CAMPO A DE MINAS;1;1,08948483709478e-06
CAMPO ABERTO E PICO;1;1,08948483709478e-06
CAMPO AGUA VERDE;1;1,08948483709478e-06
CAMPO AGUA VERDE CI;1;1,08948483709478e-06
CAMPO ALEGRE / N.I;1;1,08948483709478e-06
CAMPO ALEGRE BAIXO;1;1,08948483709478e-06
CAMPO ALEGRE DE MINA;1;1,08948483709478e-06
CAMPO ALEGRE/ PARQUE JUPIARA;1;1,08948483709478e-06
CAMPO ALEGRINHO;1;1,08948483709478e-06
CAMPO ALLEGRE COM PLANALTO;1;1,08948483709478e-06
CAMPO ALTO MATULAO;1;1,08948483709478e-06
CAMPO AVIACAO;1;1,08948483709478e-06
CAMPO AZUL;1;1,08948483709478e-06
CAMPO BELO DO SUL;1;1,08948483709478e-06
CAMPO BELO III;1;1,08948483709478e-06
CAMPO BURITI;1;1,08948483709478e-06
CAMPO CERRADO;1;1,08948483709478e-06
CAMPO CHATO;1;1,08948483709478e-06
CAMPO CLUBE;1;1,08948483709478e-06
CAMPO D AGUA;1;1,08948483709478e-06
CAMPO D' AGUA VERDE;1;1,08948483709478e-06
CAMPO D'AGUA VERDE;1;1,08948483709478e-06
CAMPO D'NA;1;1,08948483709478e-06
CAMPO D'OESTE;1;1,08948483709478e-06
CAMPO D'UNA;1;1,08948483709478e-06
CAMPO DA FLORES;1;1,08948483709478e-06
CAMPO DA FORMIGA;1;1,08948483709478e-06
CAMPO DA GUA VERDE;1;1,08948483709478e-06
CAMPO DA MOGIANA;1;1,08948483709478e-06
CAMPO DA SNTA CRUZ;1;1,08948483709478e-06
CAMPO DA VOLTA;1;1,08948483709478e-06
CAMPO DAGUA VERDE;1;1,08948483709478e-06
CAMPO DAS CRIANCAS;1;1,08948483709478e-06
CAMPO DAS PERDIZES;1;1,08948483709478e-06
CAMPO DATAS;1;1,08948483709478e-06
CAMPO DE AGUA VERDE;1;1,08948483709478e-06
CAMPO DE AREIA;1;1,08948483709478e-06
CAMPO DE AVICAO;1;1,08948483709478e-06
CAMPO DE BURACICA;1;1,08948483709478e-06
CAMPO DE DEMONSTRACAO;1;1,08948483709478e-06
CAMPO DE FUTEBOL;1;1,08948483709478e-06
CAMPO DE S JOAO;1;1,08948483709478e-06
CAMPO DE SAO JOAO;1;1,08948483709478e-06
CAMPO DE SEMENTE I;1;1,08948483709478e-06
CAMPO DE SOBRADINHO;1;1,08948483709478e-06
CAMPO DEMONSTRACAO;1;1,08948483709478e-06
CAMPO DO ALEMAES;1;1,08948483709478e-06
CAMPO DO ALEMAO;1;1,08948483709478e-06
CAMPO DO AMERCA;1;1,08948483709478e-06
CAMPO DO AMERIA;1;1,08948483709478e-06
CAMPO DO AMRICA;1;1,08948483709478e-06
CAMPO DO AREAO;1;1,08948483709478e-06
CAMPO DO ATERRADO;1;1,08948483709478e-06
CAMPO DO BRITO;1;1,08948483709478e-06
CAMPO DO CERCADO;1;1,08948483709478e-06
CAMPO DO COXO;1;1,08948483709478e-06
CAMPO DO DIAMANTE;1;1,08948483709478e-06
CAMPO DO ESTADO;1;1,08948483709478e-06
CAMPO DO FERREIRA;1;1,08948483709478e-06
CAMPO DO GALVO;1;1,08948483709478e-06
CAMPO DO JACO;1;1,08948483709478e-06
CAMPO DO MAGE;1;1,08948483709478e-06
CAMPO DO MENDES;1;1,08948483709478e-06
CAMPO DO MONTEIRO;1;1,08948483709478e-06
CAMPO DO RIO BRAVO;1;1,08948483709478e-06
CAMPO DO SARIGUE;1;1,08948483709478e-06
CAMPO DO SILVA;1;1,08948483709478e-06
CAMPO DO SOBRADO;1;1,08948483709478e-06
CAMPO DO TENENTE;1;1,08948483709478e-06
CAMPO DOESTE;1;1,08948483709478e-06
CAMPO DOS ALEMAS;1;1,08948483709478e-06
CAMPO DOS ALEMOES;1;1,08948483709478e-06
CAMPO DOS AMARAIS;1;1,08948483709478e-06
CAMPO DOS MILAGRES;1;1,08948483709478e-06
CAMPO DOURADO II;1;1,08948483709478e-06
CAMPO ELISEOS;1;1,08948483709478e-06
CAMPO ESCOTEIRO;1;1,08948483709478e-06
CAMPO FONTENELLE;1;1,08948483709478e-06
CAMPO FONTENELLE (AFA);1;1,08948483709478e-06
CAMPO FUNDO;1;1,08948483709478e-06
CAMPO G;1;1,08948483709478e-06
CAMPO GARNDE;1;1,08948483709478e-06
CAMPO GENTIO;1;1,08948483709478e-06
CAMPO GRANDE - CACHAMORRA;1;1,08948483709478e-06
CAMPO GRANDE - RJ;1;1,08948483709478e-06
CAMPO GRANDE II;1;1,08948483709478e-06
CAMPO GRANDE.;1;1,08948483709478e-06
CAMPO GRANDE/RJ;1;1,08948483709478e-06
CAMPO GRANDE/RJ.;1;1,08948483709478e-06
CAMPO GRANE;1;1,08948483709478e-06
CAMPO GTANDE;1;1,08948483709478e-06
CAMPO LARGO  ROSEIRA;1;1,08948483709478e-06
CAMPO LARGO - CAMPO LARGO;1;1,08948483709478e-06
CAMPO LIMPO PAULISTA;1;1,08948483709478e-06
CAMPO MAE LUZIA;1;1,08948483709478e-06
CAMPO MAGRO;1;1,08948483709478e-06
CAMPO NOBRE;1;1,08948483709478e-06
CAMPO NOVO/NOSSA SENHORA DA P;1;1,08948483709478e-06
CAMPO PINHEIRO;1;1,08948483709478e-06
CAMPO SACO;1;1,08948483709478e-06
CAMPO SALES;1;1,08948483709478e-06
CAMPO SANTO ANTONIO;1;1,08948483709478e-06
CAMPO SAO BENEDITO;1;1,08948483709478e-06
CAMPO SAO FRANCISCO;1;1,08948483709478e-06
CAMPO SAO JOAQUIM;1;1,08948483709478e-06
CAMPO SOBRADINHO;1;1,08948483709478e-06
CAMPO TUCA;1;1,08948483709478e-06
CAMPO VERDE / BRACO DO RIO;1;1,08948483709478e-06
CAMPO VERDE 2;1;1,08948483709478e-06
CAMPO VERDE BRACO DO RIO;1;1,08948483709478e-06
CAMPO VERDE KM 30;1;1,08948483709478e-06
CAMPO VERDE-DISTRITO BRACO DO RIO;1;1,08948483709478e-06
CAMPO XANDO;1;1,08948483709478e-06
CAMPO-GRANDE;1;1,08948483709478e-06
CAMPOLANCIA;1;1,08948483709478e-06
CAMPONESA;1;1,08948483709478e-06
CAMPOS ALTINHO;1;1,08948483709478e-06
CAMPOS ALTOS;1;1,08948483709478e-06
CAMPOS BELO;1;1,08948483709478e-06
CAMPOS DA BOCAINA;1;1,08948483709478e-06
CAMPOS DANTAS;1;1,08948483709478e-06
CAMPOS DE BOITUVA;1;1,08948483709478e-06
CAMPOS DE GOPOUVA;1;1,08948483709478e-06
CAMPOS DE S BARBARA;1;1,08948483709478e-06
CAMPOS DOS ALEIXOS;1;1,08948483709478e-06
CAMPOS DOS AMARAIS;1;1,08948483709478e-06
CAMPOS DOS BRITOS;1;1,08948483709478e-06
CAMPOS DOS RAPOSOS;1;1,08948483709478e-06
CAMPOS ELISEO;1;1,08948483709478e-06
CAMPOS ELISEOS II;1;1,08948483709478e-06
CAMPOS ELISEU;1;1,08948483709478e-06
CAMPOS ELISEUS;1;1,08948483709478e-06
CAMPOS ELIZIUS;1;1,08948483709478e-06
CAMPOS ELYSEOS;1;1,08948483709478e-06
CAMPOS ESCOLASTICA;1;1,08948483709478e-06
CAMPOS IGUACU;1;1,08948483709478e-06
CAMPOS JABOTICABAL;1;1,08948483709478e-06
CAMPOS PRADO;1;1,08948483709478e-06
CAMPOS SAO JOSE;1;1,08948483709478e-06
CAMPOS SUELYZEOS;1;1,08948483709478e-06
CAMPOS UEL;1;1,08948483709478e-06
CAMPOS UNIVERSITARIO;1;1,08948483709478e-06
CAMPOS URBANOVA;1;1,08948483709478e-06
CAMPOS VERDES - CAXIXE;1;1,08948483709478e-06
CAMPOS VERDES CAXIXE;1;1,08948483709478e-06
CAMPOSALTIM;1;1,08948483709478e-06
CAMPUS   MAGNUS;1;1,08948483709478e-06
CAMPUS  DA UFV;1;1,08948483709478e-06
CAMPUS  DO GROGOATA;1;1,08948483709478e-06
CAMPUS ALTO PARAOPEBA UFSJ;1;1,08948483709478e-06
CAMPUS CARREIROS;1;1,08948483709478e-06
CAMPUS CARREIROS (FURG);1;1,08948483709478e-06
CAMPUS DA FELA;1;1,08948483709478e-06
CAMPUS DA UFJF;1;1,08948483709478e-06
CAMPUS DA UFMS;1;1,08948483709478e-06
CAMPUS DA UFRRJ;1;1,08948483709478e-06
CAMPUS DA UNIVERSIDADE FEDERAL;1;1,08948483709478e-06
CAMPUS DA UNIVERSIDADE FEDERAL DE LAVRAS;1;1,08948483709478e-06
CAMPUS DE PARICARANA;1;1,08948483709478e-06
CAMPUS DO ARENITO;1;1,08948483709478e-06
CAMPUS DO BOM CONSELHO;1;1,08948483709478e-06
CAMPUS DO CCA-UFES;1;1,08948483709478e-06
CAMPUS DO IMT;1;1,08948483709478e-06
CAMPUS DO VALE - UFRGS;1;1,08948483709478e-06
CAMPUS GOIABEIRAS;1;1,08948483709478e-06
CAMPUS I UFPB/JPA;1;1,08948483709478e-06
CAMPUS INST.NAC.TEL;1;1,08948483709478e-06
CAMPUS JUVINO OLIVEIRA;1;1,08948483709478e-06
CAMPUS MORRO DO CRUZEIRO;1;1,08948483709478e-06
CAMPUS PAMPULHA;1;1,08948483709478e-06
CAMPUS PAU DOS FERROS;1;1,08948483709478e-06
CAMPUS SAMANBAIA DA UFG;1;1,08948483709478e-06
CAMPUS SANTA MONICA;1;1,08948483709478e-06
CAMPUS SOANE NAZARE DE ANDRADE - SALOBINHO;1;1,08948483709478e-06
CAMPUS TAQUARAL;1;1,08948483709478e-06
CAMPUS UFSCAR;1;1,08948483709478e-06
CAMPUS UFSJ - SALA B 21 (NIA);1;1,08948483709478e-06
CAMPUS ULBRA;1;1,08948483709478e-06
CAMPUS UMUARAMA;1;1,08948483709478e-06
CAMPUS UNIJUI;1;1,08948483709478e-06
CAMPUS UNIV.-CAMOBI;1;1,08948483709478e-06
CAMPUS UNIVERCIT.;1;1,08948483709478e-06
CAMPUS UNIVERSIDADE;1;1,08948483709478e-06
CAMPUS UNIVERSIDADE FEDERAL DE VICOSA;1;1,08948483709478e-06
CAMPUS UNIVERSIT;1;1,08948483709478e-06
CAMPUS UNIVERSIT.;1;1,08948483709478e-06
CAMPUS UNIVERSITARIO - CENTRO DE CIENCIAS AGRARIAS;1;1,08948483709478e-06
CAMPUS UNIVERSITARIO ALTO PARAOPEBA;1;1,08948483709478e-06
CAMPUS UNIVERSITARIO MORRO DO CRUZEIRO;1;1,08948483709478e-06
CAMPUS UNIVERSITARIO SAMAMBAIA;1;1,08948483709478e-06
CAMPUS UNIVERSITARIO VICOSA;1;1,08948483709478e-06
CAMPUS UNIVERSITARIOS;1;1,08948483709478e-06
CAMPUS UNIVERTITARIO UFLA;1;1,08948483709478e-06
CAMPUS VERDE;1;1,08948483709478e-06
CAMPUS-FUNDAMES;1;1,08948483709478e-06
CAMPUS-SAO CARLOS;1;1,08948483709478e-06
CAMPUSUNIVERSIT.;1;1,08948483709478e-06
CAMUCIM;1;1,08948483709478e-06
CAMUNDA;1;1,08948483709478e-06
CAMURIGI;1;1,08948483709478e-06
CAMURUJI;1;1,08948483709478e-06
CAMUTA;1;1,08948483709478e-06
CAN;1;1,08948483709478e-06
CAN-CAN;1;1,08948483709478e-06
CANAA (SITIO SANTA CRUZ);1;1,08948483709478e-06
CANAA - 2A SECAO;1;1,08948483709478e-06
CANAA - NOVO REMANSO;1;1,08948483709478e-06
CANAA CARAJAS;1;1,08948483709478e-06
CANAA PRO-MORADIA XV;1;1,08948483709478e-06
CANAAI;1;1,08948483709478e-06
CANAAN I;1;1,08948483709478e-06
CANAANZINHO;1;1,08948483709478e-06
CANABRAVA DO GOMES;1;1,08948483709478e-06
CANABUOCA II;1;1,08948483709478e-06
CANADA-CENTRO;1;1,08948483709478e-06
CANAFISTA;1;1,08948483709478e-06
CANAFISTULA DE FREI;1;1,08948483709478e-06
CANAFISTULA DE FREI DAMIAO;1;1,08948483709478e-06
CANAO QUEBRADA;1;1,08948483709478e-06
CANAPI;1;1,08948483709478e-06
CANAPIJO;1;1,08948483709478e-06
CANARANAS;1;1,08948483709478e-06
CANARANAS II;1;1,08948483709478e-06
CANASTRA ALTA;1;1,08948483709478e-06
CANASTREIRO;1;1,08948483709478e-06
CANASVIEIRAS-JURERE;1;1,08948483709478e-06
CANAVIEIRA DOS PINHEIROS;1;1,08948483709478e-06
CANAVIEIRAS;1;1,08948483709478e-06
CANCA;1;1,08948483709478e-06
CANCA DO MEIO ZONA RURAL;1;1,08948483709478e-06
CANCEICAO;1;1,08948483709478e-06
CANCELA FUENTES;1;1,08948483709478e-06
CANCELA PRETA - PADRE MIGUEL;1;1,08948483709478e-06
CANCHAMBI;1;1,08948483709478e-06
CANCOES;1;1,08948483709478e-06
CAND DOS CARVALHOS;1;1,08948483709478e-06
CANDANGOLANCIA;1;1,08948483709478e-06
CANDANGOLANDIA / DF;1;1,08948483709478e-06
CANDANGOLODIA;1;1,08948483709478e-06
CANDEAS;1;1,08948483709478e-06
CANDEIA BOA VISTA;1;1,08948483709478e-06
CANDEIA DO MEIO;1;1,08948483709478e-06
CANDEIA DOS ANSELMOS;1;1,08948483709478e-06
CANDEIA SAO SEBASTIAO;1;1,08948483709478e-06
CANDEIAS SATELITE;1;1,08948483709478e-06
CANDEIAS SEDE;1;1,08948483709478e-06
CANDEIAS/ JABOATAO;1;1,08948483709478e-06
CANDEIAS/BNH;1;1,08948483709478e-06
CANDELARA;1;1,08948483709478e-06
CANDELARFIA;1;1,08948483709478e-06
CANDELARIA II;1;1,08948483709478e-06
CANDELRIA;1;1,08948483709478e-06
CANDELRIA I;1;1,08948483709478e-06
CANDELRIA II;1;1,08948483709478e-06
CANDENGO;1;1,08948483709478e-06
CANDEUA;1;1,08948483709478e-06
CANDIALINHO;1;1,08948483709478e-06
CANDIBA;1;1,08948483709478e-06
CANDIDA DE MORAES;1;1,08948483709478e-06
CANDIDA DE MORAIS;1;1,08948483709478e-06
CANDIDA MARIA REZENDE;1;1,08948483709478e-06
CANDIDA VARGAS;1;1,08948483709478e-06
CANDIDO BARBOSA;1;1,08948483709478e-06
CANDIDO BISPO;1;1,08948483709478e-06
CANDIDO FREIRE;1;1,08948483709478e-06
CANDIDOPOLIS;1;1,08948483709478e-06
CANDIDOS;1;1,08948483709478e-06
CANDINDEZINHO;1;1,08948483709478e-06
CANDOGOLANDIA;1;1,08948483709478e-06
CANEA;1;1,08948483709478e-06
CANEBO;1;1,08948483709478e-06
CANELA GRANDES;1;1,08948483709478e-06
CANELES;1;1,08948483709478e-06
CANELIS;1;1,08948483709478e-06
CANELLA CITY;1;1,08948483709478e-06
CANEQUINHO;1;1,08948483709478e-06
CANEVARI;1;1,08948483709478e-06
CANGAIBA/PENHA;1;1,08948483709478e-06
CANGALHAS;1;1,08948483709478e-06
CANGICA;1;1,08948483709478e-06
CANGUCU;1;1,08948483709478e-06
CANGUEIRINHA;1;1,08948483709478e-06
CANGUME;1;1,08948483709478e-06
CANGURITO;1;1,08948483709478e-06
CANHA;1;1,08948483709478e-06
CANHADA GRANDE;1;1,08948483709478e-06
CANHADAO;1;1,08948483709478e-06
CANHADO FUNDA;1;1,08948483709478e-06
CANHAMAN;1;1,08948483709478e-06
CANHOBA;1;1,08948483709478e-06
CANIDE RURAL;1;1,08948483709478e-06
CANINDE/ZONA RURAL;1;1,08948483709478e-06
CANINDIZINHO;1;1,08948483709478e-06
CANINDU I;1;1,08948483709478e-06
CANINHAS;1;1,08948483709478e-06
CANIZIO;1;1,08948483709478e-06
CANJAMBA;1;1,08948483709478e-06
CANJERANA;1;1,08948483709478e-06
CANJICA - CHACARA MACIEIRA;1;1,08948483709478e-06
CANJIQUINHA;1;1,08948483709478e-06
CANNA II;1;1,08948483709478e-06
CANNAA;1;1,08948483709478e-06
CANOA;1;1,08948483709478e-06
CANOAOZINHO;1;1,08948483709478e-06
CANOEIRA;1;1,08948483709478e-06
CANOINHAS;1;1,08948483709478e-06
CANPINA DOS PRETOS;1;1,08948483709478e-06
CANSACAO;1;1,08948483709478e-06
CANSANCAO DE DESCOBERTO;1;1,08948483709478e-06
CANSANCAO II;1;1,08948483709478e-06
CANSANSAO;1;1,08948483709478e-06
CANSIANAS;1;1,08948483709478e-06
CANTA GALO 2;1;1,08948483709478e-06
CANTAGALLO;1;1,08948483709478e-06
CANTAGALO/ ITAIPU;1;1,08948483709478e-06
CANTAO VARGEM ALEGRE;1;1,08948483709478e-06
CANTAREIRA;1;1,08948483709478e-06
CANTEIRO DE OBRAS;1;1,08948483709478e-06
CANTEIRO DE OBRAS DA UHE;1;1,08948483709478e-06
CANTELE;1;1,08948483709478e-06
CANTGALO;1;1,08948483709478e-06
CANTINHO DA FLORESTA;1;1,08948483709478e-06
CANTINHO DO FIORELLO;1;1,08948483709478e-06
CANTINHO DO FIORELO;1;1,08948483709478e-06
CANTINHO DO SENHOR;1;1,08948483709478e-06
CANTO ALEGRE;1;1,08948483709478e-06
CANTO ALTO;1;1,08948483709478e-06
CANTO BAYER;1;1,08948483709478e-06
CANTO BECKER;1;1,08948483709478e-06
CANTO CATOLICO;1;1,08948483709478e-06
CANTO DA  FABRIL;1;1,08948483709478e-06
CANTO DA AGUAS;1;1,08948483709478e-06
CANTO DA BARRA;1;1,08948483709478e-06
CANTO DA FABRICA;1;1,08948483709478e-06
CANTO DA ILHA;1;1,08948483709478e-06
CANTO DA SIRIEMA VIP;1;1,08948483709478e-06
CANTO DA VARSEA;1;1,08948483709478e-06
